1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1           0 1  0.00554078 1   0.0147419 1   0.0122193 1   0.0181474 1   0.0202979 1   0.0543659 1   0.0858106 1    0.133444 1    0.153274 1     0.21328 1    0.344009 1    0.562707 1    0.706109 1    0.798889 1     1.00291 1     1.30007 1     1.50476 1     1.89306 1     2.16527 1     2.43356 1     2.73715 1     3.03031 1     3.15471 1     3.36408 1     3.54145 1     3.76305 1     3.97813 1     4.10205 1     4.18693 1     4.62844 1     4.55823 1     4.73102 1     4.69571 1     4.69215 1      4.6857 1     4.65666 1     4.88477 1     4.94621 1     4.54537 1     4.48758 1     4.31042 1      4.3775 1     4.28809 1     3.90289 1     3.65289 1      3.3744 1     3.18754 1     3.14623 1     2.88698 1     2.87551 1     2.61863 1     2.36687 1     2.17209 1       1.984 1     1.81465 1     1.69993 1     1.65437 1     1.40818 1     1.18464 1      1.0705 1    0.971777 1    0.898651 1    0.780571 1    0.787981 1     0.66773 1    0.646557 1    0.536161 1    0.441151 1    0.381555 1    0.338853 1     0.30624 1    0.292512 1    0.247648 1    0.196403 1    0.152517 1    0.112732 1   0.0967005 1   0.0994155 1    0.100126 1    0.098342 1    0.090952 1   0.0494305 1    0.038153 1   0.0402931 1   0.0477023 1   0.0395569 1   0.0342219 1   0.0318063 1   0.0251015 1   0.0252574 1   0.0409846 1   0.0393995 1   0.0475365 1   0.0714587 1   0.0688976 1   0.0956738 1   0.0854282 1   0.0718812 1   0.0985591 1    0.127806 1    0.113322 1    0.113632 1    0.150049 1    0.145302 1    0.161641 1    0.210647 1    0.238845 1    0.246202 1    0.277424 1    0.283848 1     0.32703 1    0.361671 1    0.374489 1    0.452525 1     0.46151 1    0.521879 1    0.509736 1    0.541877 1     0.57183 1    0.620888 1    0.649278 1    0.675429 1    0.742421 1    0.729097 1     0.74518 1    0.830545 1    0.877655 1    0.930096 1    0.888696 1    0.894599 1    0.909013 1    0.953272 1     1.01172 1    0.950993 1    0.982554 1    0.909564 1    0.966938 1    0.989548 1    0.967287 1    0.993548 1    0.942077 1    0.919725 1    0.868196 1    0.856216 1    0.813071 1    0.819445 1    0.781353 1    0.736486 1    0.667688 1    0.612212 1     0.56691 1     0.57283 1      0.5087 1    0.451363 1    0.453418 1    0.437753 1    0.423344 1    0.388467 1    0.321122 1     0.31399 1     0.31723 1    0.279782 1    0.251354 1    0.218433 1    0.222733 1    0.211492 1    0.196674 1    0.209184 1      0.1924 1    0.191152 1    0.160172 1    0.174197 1     0.18628 1    0.183202 1    0.176909 1    0.212741 1    0.295275 1    0.330962 1    0.376566 1    0.394968 1    0.483652 1    0.527247 1    0.551433 1    0.625986 1    0.681007 1    0.767546 1    0.918338 1    0.990982 1     1.11584 1     1.21259 1     1.25111 1     1.45677 1     1.55017 1     1.62024 1     1.64069 1       1.897 1     1.98559 1      2.0197 1     2.18658 1     2.23933 1     2.34556 1     2.37162 1     2.43031 1     2.42779 1     2.47217 1     2.58497 1     2.68421 1      2.6899 1     2.74035 1      2.9026 1     2.79257 1     2.76276 1      2.7315 1     2.70792 1     2.66153 1     2.64189 1     2.46826 1     2.37388 1     2.36438 1     2.33263 1     2.12408 1     2.04806 1     1.92883 1     1.86577 1     1.79603 1     1.71178 1     1.54963 1     1.42976 1     1.28662 1     1.18563 1     1.08989 1     1.00101 1    0.902865 1    0.849292 1    0.734856 1    0.641651 1    0.590782 1    0.563395 1    0.552295 1    0.511634 1    0.478718 1    0.454007 1    0.404975 1    0.457464 1    0.469684 1    0.421089 1    0.381697 1    0.380673 1    0.421404 1    0.446641 1    0.452996 1    0.497377 1    0.562875 1    0.570425 1     0.60076 1    0.611515 1    0.647337 1    0.608064 1    0.639648 1    0.722777 1    0.747603 1    0.771236 1    0.819173 1    0.847724 1    0.906066 1     0.96993 1     1.01319 1     1.00853 1     1.06158 1     1.00959 1     1.02145 1     1.07393 1      1.0865 1     1.05238 1     1.03864 1     1.03085 1     1.01172 1     1.02588 1    0.938582 1     0.92113 1    0.880752 1    0.825866 1    0.765696 1    0.762814 1     0.73961 1    0.722195 1    0.698349 1    0.706242 1    0.680628 1    0.669456 1    0.661857 1     0.62681 1    0.583933 1    0.587829 1      0.5774 1    0.577864 1    0.552483 1    0.585101 1    0.573558 1    0.568168 1    0.573248 1    0.573361 
2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2           0 2  0.00396757 2  0.00464111 2  0.00318045 2  0.00209889 2  0.00207779 2  0.00205701 2   0.0013577 2   0.0110901 2   0.0555697 2   0.0668866 2   0.0832004 2    0.127305 2    0.215991 2    0.284902 2    0.410551 2    0.546541 2    0.615266 2    0.867522 2    0.983569 2     1.20098 2     1.49586 2     1.76937 2     1.97896 2     2.31472 2     2.53852 2      2.8567 2     3.17408 2     3.36769 2     3.71509 2      3.6669 2     3.95458 2     4.28318 2     4.59732 2     4.56939 2     4.65884 2     4.71755 2     4.98027 2     5.16037 2      5.0454 2     4.94371 2     4.81876 2     4.87585 2      4.6632 2     4.38985 2     4.19767 2     4.07872 2     3.95027 2     3.83972 2      3.5784 2     3.29823 2     3.09829 2     2.84489 2     2.70037 2     2.55452 2     2.60891 2     2.31996 2     2.10664 2     1.96114 2     1.77142 2     1.63262 2     1.55367 2      1.4272 2     1.35926 2     1.16558 2     1.04488 2      1.0261 2    0.925545 2    0.801749 2    0.730503 2    0.624743 2    0.520168 2    0.452572 2    0.350815 2    0.298809 2    0.305672 2    0.255502 2    0.247089 2    0.222133 2    0.196802 2    0.140641 2    0.117344 2    0.108584 2     0.12065 2    0.113403 2   0.0897205 2   0.0628798 2   0.0716237 2   0.0647445 2   0.0591577 2   0.0507618 2   0.0515857 2   0.0590928 2   0.0556888 2   0.0577783 2   0.0473782 2   0.0755428 2    0.056106 2   0.0751521 2   0.0822944 2   0.0915554 2   0.0890467 2    0.117041 2    0.136741 2    0.125956 2    0.124501 2    0.150596 2    0.166368 2    0.169319 2    0.175508 2    0.224867 2    0.248705 2    0.242547 2    0.307055 2    0.350806 2     0.31685 2    0.373067 2    0.419212 2    0.450696 2    0.493087 2    0.520629 2    0.553605 2    0.584371 2    0.569651 2    0.675032 2    0.713708 2    0.648562 2    0.693803 2    0.683025 2     0.78257 2    0.762485 2    0.841761 2    0.816764 2    0.799609 2     0.81865 2    0.814053 2    0.908908 2    0.915908 2    0.887792 2    0.934173 2     1.00415 2    0.983035 2    0.939362 2    0.885465 2    0.819132 2    0.854788 2    0.884565 2    0.839362 2    0.871894 2    0.803067 2    0.782208 2    0.747781 2    0.692592 2    0.712921 2    0.688597 2    0.641734 2    0.620976 2    0.586227 2    0.534413 2    0.492402 2    0.443104 2    0.441476 2    0.401855 2    0.349465 2    0.333527 2    0.289839 2    0.267324 2     0.23613 2    0.201726 2    0.217437 2    0.200029 2    0.186403 2     0.18896 2    0.190673 2    0.208024 2    0.234027 2     0.25425 2     0.27773 2    0.274655 2    0.300126 2    0.350068 2    0.337499 2    0.344511 2    0.395818 2    0.475686 2    0.551181 2    0.592051 2    0.661513 2    0.718239 2    0.775575 2    0.842232 2    0.902279 2     1.00962 2     1.07748 2     1.14371 2      1.2314 2     1.33391 2     1.53648 2     1.62372 2     1.69552 2     1.73512 2     1.95481 2     1.99161 2     2.05561 2     2.24805 2      2.4125 2     2.43044 2     2.37902 2      2.5165 2     2.61181 2     2.62361 2     2.64368 2     2.71654 2     2.64332 2     2.58747 2      2.6467 2     2.68106 2     2.63303 2     2.63911 2     2.51711 2     2.42826 2     2.41926 2     2.34455 2     2.29005 2      2.1237 2     2.07967 2     1.97673 2     1.92644 2     1.79442 2     1.69039 2      1.6761 2     1.50314 2     1.39057 2     1.29074 2     1.21662 2     1.09777 2     1.04569 2    0.956906 2    0.852443 2    0.783365 2     0.71397 2    0.705918 2    0.656419 2    0.586384 2    0.559183 2    0.520799 2    0.492365 2    0.460949 2    0.457464 2    0.452541 2    0.436281 2    0.458423 2    0.485105 2    0.460348 2    0.480165 2    0.521372 2    0.580847 2    0.574641 2    0.584481 2     0.59163 2     0.60707 2    0.638552 2    0.683563 2    0.718875 2    0.756025 2    0.780056 2    0.797926 2    0.877341 2    0.924027 2    0.920354 2    0.928011 2    0.943118 2    0.962558 2    0.953796 2    0.998604 2    0.980048 2     1.03301 2     1.02628 2     1.08331 2     1.05404 2    0.997923 2      0.9916 2    0.906807 2    0.870673 2    0.877982 2    0.889095 2    0.856786 2    0.764692 2    0.766992 2    0.789898 2     0.78856 2    0.762522 2    0.749717 2    0.733551 2    0.699483 2    0.688217 2    0.682902 2    0.648361 2    0.633694 2     0.57605 2    0.573549 2    0.551032 2      0.5517 2     0.55817 2    0.546887 2    0.584285 2    0.608691 
3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3           0 3   0.0155834 3   0.0191988 3   0.0230809 3   0.0255408 3   0.0459199 3   0.0418453 3    0.072107 3    0.111795 3    0.188472 3    0.249408 3    0.355937 3    0.506436 3    0.599253 3     0.84617 3    0.937941 3      1.3785 3     1.52107 3     1.72324 3     1.95451 3     2.29712 3     2.62254 3      2.7876 3     3.00569 3     3.37659 3     3.60402 3     3.75731 3     4.17225 3     4.28962 3     4.55423 3      4.5852 3     4.72339 3      5.0919 3     5.08377 3     5.05776 3     5.22588 3     5.05508 3     5.04779 3     4.94966 3     4.74078 3     4.46363 3     4.03719 3     3.92077 3     3.75518 3     3.49673 3     3.34382 3     3.11919 3      3.1533 3     2.99726 3     2.94829 3     2.60531 3     2.46131 3     2.36336 3      2.2145 3     1.89577 3     1.75323 3      1.6271 3     1.46877 3     1.32687 3     1.20994 3     1.09746 3     1.04182 3       0.941 3    0.899808 3    0.709363 3    0.635849 3    0.603912 3    0.562687 3    0.530001 3     0.45264 3    0.344956 3    0.294316 3    0.252496 3    0.231611 3     0.20788 3    0.178977 3    0.179313 3    0.157546 3     0.14346 3    0.117081 3    0.131654 3     0.10098 3    0.088905 3   0.0920876 3   0.0666387 3   0.0518057 3   0.0517805 3   0.0633863 3    0.061269 3   0.0516991 3   0.0657021 3   0.0498373 3   0.0551918 3   0.0595015 3   0.0692106 3    0.064751 3   0.0836354 3    0.098801 3    0.110009 3    0.145898 3    0.143532 3    0.157273 3    0.149075 3    0.178759 3    0.230563 3     0.25275 3    0.228275 3    0.297121 3    0.283483 3       0.269 3    0.294238 3    0.321582 3    0.369078 3    0.381565 3    0.455759 3    0.507339 3    0.552422 3     0.56271 3    0.570526 3    0.567335 3    0.602886 3    0.607311 3     0.66781 3    0.710408 3     0.76672 3    0.729437 3    0.778131 3    0.790836 3    0.808779 3     0.87436 3    0.902996 3     1.02787 3    0.945229 3    0.961628 3    0.943419 3    0.892704 3    0.904779 3    0.905963 3    0.903601 3    0.942945 3    0.826679 3    0.837283 3    0.873673 3    0.868902 3    0.783441 3    0.751189 3    0.753066 3    0.716049 3    0.719911 3    0.719399 3    0.682834 3    0.594435 3    0.624327 3    0.513698 3    0.491342 3    0.431236 3    0.405323 3    0.392073 3    0.401747 3    0.356981 3     0.32883 3    0.301942 3    0.280521 3    0.247259 3    0.231902 3    0.241008 3    0.226775 3    0.214236 3    0.226343 3    0.212412 3    0.219542 3    0.192628 3    0.187289 3    0.204073 3    0.215037 3    0.252433 3    0.292653 3    0.366297 3    0.363671 3    0.402941 3    0.433747 3    0.472223 3    0.540321 3    0.669618 3    0.749646 3    0.804953 3    0.846593 3     1.02522 3     1.04442 3     1.15585 3     1.22441 3     1.37758 3     1.46748 3      1.5814 3     1.73695 3     1.84175 3     1.93295 3     1.99059 3     2.24223 3     2.26522 3     2.31748 3     2.30603 3     2.32349 3      2.4247 3      2.4757 3     2.58907 3     2.58053 3     2.60423 3     2.60252 3     2.57495 3     2.56973 3      2.5848 3     2.53541 3     2.42615 3     2.47867 3     2.41799 3     2.41325 3     2.39098 3     2.33752 3     2.19534 3      2.0873 3     2.05669 3     1.98905 3     1.89904 3     1.71232 3     1.62595 3     1.57742 3     1.41273 3     1.35575 3     1.32817 3     1.22789 3     1.11724 3     1.03171 3    0.973398 3    0.859625 3    0.811303 3    0.753034 3     0.67614 3    0.657139 3    0.614313 3    0.585702 3    0.577286 3    0.522246 3    0.524589 3    0.488965 3    0.494214 3    0.475407 3    0.470094 3    0.485792 3    0.490737 3    0.502446 3    0.499191 3    0.525471 3    0.561799 3    0.573972 3     0.64341 3    0.664526 3    0.701965 3    0.717958 3    0.749977 3    0.797226 3    0.799204 3    0.866041 3    0.887186 3    0.906281 3     0.90479 3    0.961356 3    0.972335 3    0.945304 3    0.915486 3    0.946848 3    0.943494 3    0.976249 3    0.958789 3    0.987686 3    0.970431 3    0.938097 3    0.959843 3     0.99902 3     0.96232 3    0.930705 3    0.879203 3    0.837617 3    0.830883 3     0.78712 3    0.798455 3    0.734978 3    0.697477 3    0.681871 3    0.642001 3    0.649705 3    0.675752 3     0.66673 3     0.65131 3    0.627481 3    0.621672 3    0.599378 3    0.617658 3    0.637787 3    0.620718 3    0.606207 3    0.617779 3    0.645059 
4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4           0 4  0.00664647 4  0.00450188 4  0.00617104 4   0.0363184 4   0.0346146 4   0.0612265 4    0.069852 4    0.109955 4    0.114057 4    0.165753 4    0.248774 4    0.348404 4    0.456383 4    0.632511 4    0.717445 4    0.891709 4     1.25277 4     1.46858 4     1.85399 4     1.86135 4     2.28789 4     2.54395 4     2.88219 4     3.26304 4     3.69643 4     3.90224 4     4.04113 4     4.22071 4      4.3932 4      4.7468 4     4.68222 4     4.74482 4     4.64294 4     4.92325 4      4.9269 4     4.72053 4     4.82208 4     4.80784 4     4.72281 4     4.47731 4     4.35864 4     4.18112 4     3.95692 4      3.7356 4     3.70847 4     3.45078 4     3.47888 4     3.09487 4     3.06971 4     2.82321 4     2.64585 4     2.37756 4     2.19458 4     2.13904 4     1.98638 4     1.89876 4     1.71373 4      1.5385 4     1.34777 4     1.26158 4     1.11639 4      1.0116 4    0.942418 4    0.853561 4    0.677436 4    0.624165 4    0.625529 4    0.588237 4    0.532711 4    0.487606 4    0.406357 4    0.354883 4     0.30322 4    0.271332 4     0.24231 4    0.253214 4    0.239692 4    0.170041 4    0.142022 4    0.135821 4    0.102417 4   0.0846188 4   0.0754557 4   0.0634728 4    0.082997 4   0.0559092 4   0.0735113 4   0.0475397 4   0.0413482 4   0.0497043 4   0.0600894 4   0.0542636 4   0.0548662 4   0.0559443 4   0.0598968 4   0.0674622 4   0.0812594 4   0.0707969 4    0.101415 4    0.078692 4    0.100056 4    0.107044 4     0.12428 4    0.146876 4    0.164966 4    0.172973 4    0.187093 4    0.197639 4    0.237138 4    0.261447 4    0.274613 4    0.291474 4    0.328481 4    0.326086 4    0.364354 4    0.475342 4    0.467872 4    0.513737 4    0.522274 4    0.517072 4    0.580552 4    0.680215 4    0.739724 4    0.811762 4    0.778073 4    0.797789 4    0.835108 4    0.846556 4    0.887854 4    0.876792 4    0.898797 4    0.902438 4    0.944349 4     0.97387 4     1.02562 4     1.00391 4     1.03519 4     1.03242 4     1.06895 4     1.06297 4    0.956173 4    0.941839 4    0.902086 4    0.860782 4    0.792099 4    0.777361 4    0.765671 4    0.668335 4    0.624693 4    0.607341 4    0.636619 4    0.591964 4    0.544233 4    0.537245 4    0.504484 4    0.455834 4    0.433386 4    0.412377 4    0.356293 4    0.323913 4    0.305449 4    0.282938 4    0.272603 4    0.267628 4    0.235661 4     0.22429 4    0.230803 4     0.22163 4    0.200502 4    0.219624 4    0.213581 4    0.223979 4    0.196384 4     0.23449 4    0.251717 4    0.271019 4    0.304097 4    0.352093 4    0.376736 4    0.432493 4     0.49024 4     0.52575 4    0.560218 4    0.656518 4    0.710551 4    0.794881 4     0.84919 4    0.951011 4     1.04809 4      1.1553 4     1.22513 4     1.39928 4      1.4798 4     1.53433 4      1.7382 4     1.82466 4     1.84448 4     1.99532 4      2.1229 4     2.16801 4     2.21886 4     2.27983 4     2.36752 4     2.43814 4     2.37962 4     2.50114 4     2.47904 4     2.66427 4     2.62924 4     2.57933 4     2.52675 4     2.59224 4      2.5302 4     2.51206 4     2.45563 4     2.53531 4     2.40982 4     2.37343 4     2.30922 4     2.20061 4     2.15807 4     1.98408 4     1.96479 4     1.79046 4     1.69796 4     1.62121 4     1.58146 4     1.47156 4     1.37557 4     1.31422 4     1.24163 4     1.14719 4     1.07247 4    0.987019 4    0.916566 4    0.870973 4    0.793042 4    0.762943 4    0.706852 4    0.687862 4     0.62876 4    0.575583 4    0.549796 4    0.516643 4    0.478114 4     0.46174 4    0.468886 4    0.457525 4    0.479399 4    0.461033 4    0.512939 4    0.515946 4    0.509668 4    0.521123 4    0.589368 4    0.634546 4    0.625382 4    0.667286 4    0.692046 4    0.822002 4    0.838361 4    0.821857 4    0.875412 4     0.86904 4    0.868161 4    0.893053 4     0.91734 4    0.939071 4    0.979875 4    0.899623 4    0.969199 4    0.962641 4    0.957121 4     0.98665 4     0.98161 4    0.989866 4    0.938767 4    0.974691 4    0.945913 4      0.9128 4    0.889472 4    0.874316 4    0.798863 4    0.778107 4    0.767875 4    0.761062 4    0.741165 4    0.706254 4    0.703637 4    0.684836 4    0.650681 4    0.578718 4    0.609954 4    0.591646 4    0.596923 4    0.620097 4    0.613217 4     0.60488 4    0.603719 4    0.573614 4    0.578697 4    0.587579 4    0.599011 
