0           0           0
0.00512993           0           0
0.0102599           0           0
0.0153898           0           0
0.0205197           0           0
0.0256496           0           0
0.0307796           0           0
0.0359095           0           0
0.0410394           0           0
0.0461694           0           0
0.0512993           0           0
0.0564292           0           0
0.0615591           0           0
0.0666891           0           0
0.071819           0           0
0.0769489           0           0
0.0820788           0           0
0.0872088           0           0
0.0923387           0           0
0.0974686           0           0
0.102599           0           0
0.107728           0           0
0.112858           0           0
0.117988           0           0
0.123118           0           0
0.128248           0           0
0.133378           0           0
0.138508           0           0
0.143638           0           0
0.148768           0           0
0.153898           0           0
0.159028           0           0
0.164158           0           0
0.169288           0           0
0.174418           0           0
0.179547           0           0
0.184677           0           0
0.189807           0           0
0.194937           0           0
0.200067           0           0
0.205197           0           0
0.210327           0           0
0.215457           0           0
0.220587           0           0
0.225717           0           0
0.230847           0           0
0.235977           0           0
0.241107           0           0
0.246237           0           0
0.251366           0           0
0.256496           0           0
0.261626           0           0
0.266756           0           0
0.271886           0           0
0.277016           0           0
0.282146           0           0
0.287276           0           0
0.292406           0           0
0.297536           0           0
0.302666           0           0
0.307796           0           0
0.312926           0           0
0.318056           0           0
0.323185           0           0
0.328315           0           0
0.333445           0           0
0.338575           0           0
0.343705           0           0
0.348835           0           0
0.353965           0           0
0.359095           0           0
0.364225           0           0
0.369355           0           0
0.374485           0           0
0.379615           0           0
0.384745           0           0
0.389875           0           0
0.395004           0           0
0.400134           0           0
0.405264           0           0
0.410394           0           0
0.415524           0           0
0.420654           0           0
0.425784           0           0
0.430914           0           0
0.436044           0           0
0.441174           0           0
0.446304           0           0
0.451434           0           0
0.456564           0           0
0.461694           0           0
0.466823           0           0
0.471953           0           0
0.477083           0           0
0.482213           0           0
0.487343           0           0
0.492473           0           0
0.497603           0           0
0.502733           0           0
0.507863           0           0
0.512993           0           0
0.518123           0           0
0.523253           0           0
0.528383           0           0
0.533512           0           0
0.538642           0           0
0.543772           0           0
0.548902           0           0
0.554032           0           0
0.559162           0           0
0.564292           0           0
0.569422           0           0
0.574552           0           0
0.579682           0           0
0.584812           0           0
0.589942           0           0
0.595072           0           0
0.600202           0           0
0.605331           0           0
0.610461           0           0
0.615591           0           0
0.620721           0           0
0.625851           0           0
0.630981           0           0
0.636111           0           0
0.641241           0           0
0.646371           0           0
0.651501           0           0
0.656631           0           0
0.661761           0           0
0.666891           0           0
0.672021           0           0
0.67715           0           0
0.68228           0           0
0.68741           0           0
0.69254           0           0
0.69767           0           0
0.7028           0           0
0.70793           0           0
0.71306           0           0
0.71819           0           0
0.72332           0           0
0.72845           0           0
0.73358           0           0
0.73871           0           0
0.74384           0           0
0.748969           0           0
0.754099           0           0
0.759229           0           0
0.764359           0           0
0.769489           0           0
0.774619           0           0
0.779749           0           0
0.784879           0           0
0.790009           0           0
0.795139           0           0
0.800269           0           0
0.805399           0           0
0.810529           0           0
0.815659           0           0
0.820788           0           0
0.825918           0           0
0.831048           0           0
0.836178           0           0
0.841308           0           0
0.846438           0           0
0.851568           0           0
0.856698           0           0
0.861828           0           0
0.866958           0           0
0.872088 4.45909e-05 4.34618e-05
0.877218 0.000280672  8.6386e-05
0.882348 0.000992776 0.000211018
0.887478  0.00195366  0.00021741
0.892607  0.00321964 0.000290497
0.897737    0.006674 0.000315494
0.902867   0.0129322 0.000725402
0.907997   0.0200411 0.000861978
0.913127   0.0327395  0.00108465
0.918257    0.050698  0.00132224
0.923387   0.0763533  0.00147541
0.928517    0.113882  0.00172635
0.933647    0.156418  0.00221445
0.938777    0.211318  0.00296429
0.943907    0.278639  0.00206791
0.949037    0.362976  0.00285211
0.954167    0.454057  0.00251907
0.959297    0.555563  0.00316562
0.964426    0.678763  0.00399459
0.969556    0.802857  0.00457984
0.974686    0.931286  0.00486832
0.979816     1.07671  0.00626848
0.984946      1.2136  0.00620806
0.990076     1.34967  0.00621825
0.995206     1.49103  0.00712415
1.00034     1.62645  0.00859934
1.00547     1.75825  0.00965097
1.0106     1.88426   0.0106584
1.01573     2.00148    0.010506
1.02086      2.1018   0.0106267
1.02599     2.20145  0.00856948
1.03112     2.29306  0.00941624
1.03625     2.36195   0.0106665
1.04138     2.41851   0.0099994
1.04651     2.46262   0.0128987
1.05164      2.5106   0.0104334
1.05677     2.53496   0.0100549
1.0619     2.54885   0.0101547
1.06702     2.56825   0.0102857
1.07215     2.57037  0.00954535
1.07728     2.57837  0.00787793
1.08241     2.57503   0.0084688
1.08754     2.56228  0.00867325
1.09267     2.52912  0.00945035
1.0978     2.51051  0.00850844
1.10293     2.48983  0.00937361
1.10806     2.44993  0.00960738
1.11319     2.40386  0.00855473
1.11832     2.37819   0.0103354
1.12345     2.33761  0.00880085
1.12858     2.28942   0.0085919
1.13371     2.23625  0.00812709
1.13884     2.19779  0.00693068
1.14397     2.14728   0.0079553
1.1491      2.1067  0.00900707
1.15423     2.06093  0.00762522
1.15936     2.01781  0.00698901
1.16449     1.96056  0.00768124
1.16962     1.91469  0.00846352
1.17475     1.87136  0.00874817
1.17988     1.83391  0.00791305
1.18501     1.79083   0.0072005
1.19014     1.75374  0.00650705
1.19527     1.71366  0.00496138
1.2004      1.6693  0.00407933
1.20553     1.62466  0.00483343
1.21066     1.59044   0.0056793
1.21579     1.54839  0.00647858
1.22092     1.51264  0.00816646
1.22605     1.48508   0.0070455
1.23118     1.44247  0.00636934
1.23631     1.41272  0.00498677
1.24144     1.37239    0.005817
1.24657     1.33758  0.00579889
1.2517     1.30937  0.00586081
1.25683     1.27936  0.00500459
1.26196     1.26121  0.00541611
1.26709     1.23339  0.00574934
1.27222     1.21671  0.00685213
1.27735     1.18919  0.00574139
1.28248     1.16894  0.00736871
1.28761     1.14565  0.00782939
1.29274     1.12368  0.00570456
1.29787     1.08673  0.00573165
1.303     1.07251  0.00578959
1.30813     1.05522  0.00533041
1.31326     1.03677  0.00448479
1.31839     1.01922  0.00564284
1.32352     1.00327  0.00533134
1.32865    0.978934  0.00416064
1.33378    0.963762  0.00533467
1.33891    0.946835  0.00500118
1.34404    0.930663   0.0043582
1.34917    0.915478  0.00471849
1.3543    0.908569   0.0051518
1.35943     0.89135  0.00318765
1.36456    0.874758   0.0036014
1.36969    0.866965  0.00472319
1.37482    0.856857  0.00674242
1.37995    0.841746  0.00586131
1.38508     0.83169   0.0046919
1.39021    0.825213  0.00493911
1.39534    0.815003  0.00544016
1.40047    0.802416  0.00504853
1.4056    0.791771  0.00463068
1.41073     0.78127  0.00429853
1.41586    0.777977  0.00344132
1.42099    0.773876  0.00398389
1.42612    0.769269  0.00466123
1.43125     0.75779  0.00411931
1.43638    0.752314  0.00365207
1.44151    0.743456  0.00391618
1.44664    0.731205  0.00286056
1.45177     0.72737   0.0034816
1.4569    0.719239  0.00333525
1.46203    0.716022  0.00448923
1.46716    0.713013  0.00452529
1.47229    0.706919  0.00475491
1.47742    0.702064  0.00393335
1.48255    0.702174  0.00309179
1.48768    0.697318  0.00312256
1.49281    0.696544  0.00352796
1.49794     0.69394    0.003969
1.50307     0.68957  0.00335191
1.5082    0.686967  0.00321016
1.51333      0.6871  0.00375121
1.51846    0.687532  0.00425646
1.52359    0.681377  0.00470444
1.52872    0.682364  0.00491718
1.53385    0.686631  0.00406613
1.53898    0.680907   0.0051188
1.54411    0.675839   0.0046351
1.54924    0.671048  0.00400875
1.55437     0.67338  0.00452312
1.5595    0.670541  0.00464707
1.56463    0.673701   0.0041648
1.56976    0.670175  0.00369235
1.57489    0.671143  0.00397673
1.58002      0.6705  0.00354321
1.58515    0.672782   0.0032639
1.59028    0.672064  0.00340429
1.59541    0.671666  0.00372512
1.60054    0.675895  0.00412057
1.60567     0.67767   0.0042629
1.6108    0.683678  0.00377011
1.61593    0.685383  0.00334232
1.62106    0.688481  0.00410444
1.62619    0.690778  0.00414101
1.63132    0.692428  0.00357192
1.63645    0.698821  0.00312744
1.64158    0.700137  0.00384278
1.64671     0.70674  0.00334782
1.65184    0.711617  0.00288282
1.65697     0.71189  0.00335642
1.6621    0.715014  0.00233686
1.66723    0.716176  0.00364333
1.67236    0.722928  0.00384296
1.67749    0.730279  0.00405036
1.68262    0.733732  0.00389891
1.68775     0.73624  0.00293503
1.69288    0.741383  0.00319088
1.69801    0.750434  0.00353598
1.70314    0.754076  0.00364138
1.70827    0.760187  0.00404147
1.7134    0.765539  0.00397176
1.71853    0.772707  0.00403139
