           1     1.64234     1.64234           0
           2     1.66503     1.65368   0.0080229
           3     1.64178     1.64972   0.0062529
           4     1.65691     1.65151  0.00494141
           5     1.64159     1.64953  0.00433374
           6     1.64786     1.64925  0.00362037
           7     1.64857     1.64915  0.00310448
           8     1.65364     1.64971  0.00276659
           9     1.63903     1.64853  0.00270186
          10     1.63128      1.6468  0.00293079
          11     1.64855     1.64696  0.00266866
          12     1.64055     1.64643  0.00249911
          13     1.65058     1.64675  0.00232724
          14     1.65364     1.64724  0.00221244
          15     1.63224     1.64624  0.00227968
          16     1.65321     1.64667  0.00217843
          17     1.64289     1.64645  0.00206164
          18     1.63536     1.64584  0.00203711
          19     1.65183     1.64615  0.00195421
          20     1.64129     1.64591  0.00187157
