           1   -0.416062   -0.416062           0
           2   -0.401729   -0.408896  0.00506768
           3   -0.403577   -0.407123   0.0036755
           4   -0.412988   -0.408589  0.00303508
           5   -0.425059   -0.411883  0.00381781
           6   -0.405608   -0.410837  0.00332167
           7   -0.429403    -0.41349  0.00375978
           8   -0.410243   -0.413084  0.00331164
           9   -0.420106   -0.413864  0.00303421
          10   -0.395278   -0.412005  0.00325058
          11   -0.414924   -0.412271  0.00296588
          12   -0.407725   -0.411892   0.0027428
          13   -0.426913   -0.413047  0.00276452
          14   -0.406958   -0.412612  0.00260104
          15   -0.430144   -0.413781  0.00267738
          16    -0.40284   -0.413097   0.0025959
          17   -0.415594   -0.413244  0.00244735
          18   -0.398614   -0.412431  0.00244262
          19   -0.414823   -0.412557   0.0023173
          20   -0.404708   -0.412165  0.00223442
