           1     1.19836     1.19836           0
           2     1.19899     1.19868 0.000220432
           3     1.19732     1.19822 0.000397512
           4     1.20032     1.19875 0.000543719
           5     1.19888     1.19878 0.000435649
           6     1.19724     1.19852 0.000431857
           7     1.19614     1.19818 0.000486248
           8     1.20063     1.19849 0.000512727
           9     1.19968     1.19862 0.000472586
          10     1.19816     1.19857 0.000427505
          11     1.20175     1.19886 0.000476172
          12     1.19743     1.19874 0.000451217
          13     1.19836     1.19871 0.000417447
          14     1.20054     1.19884 0.000407425
          15     1.19814      1.1988 0.000382973
          16     1.20022     1.19888 0.000369179
          17     1.19892     1.19889 0.000347469
          18     1.19997     1.19895 0.000333356
          19     1.19921     1.19896 0.000316088
          20     1.20104     1.19906  0.00031698
