2.89556    0.996515  0.00430113
2.90849    0.998664    0.004406
2.92141    0.997663  0.00509855
2.93434     0.99652  0.00519963
2.94727    0.998086  0.00486968
2.96019    0.998624  0.00470847
2.97312     1.00001  0.00405555
2.98605     0.99623  0.00330384
2.99897    0.993736   0.0028872
3.0119    0.996807  0.00329421
3.02483    0.998533  0.00328856
3.03775    0.998104  0.00384681
3.05068    0.999613  0.00373487
3.06361     1.00241  0.00327224
3.07653     1.00095  0.00388609
3.08946      1.0006  0.00416167
3.10239     1.00139  0.00437093
3.11531     1.00061  0.00413404
3.12824     1.00003  0.00440537
3.14117    0.997462  0.00437491
3.15409     0.99431  0.00339303
3.16702    0.993433   0.0035134
3.17995    0.991723   0.0030583
3.19287    0.998684  0.00384665
3.2058    0.997421   0.0030656
3.21873    0.994909  0.00324283
3.23165    0.994475  0.00370947
3.24458    0.995097  0.00369292
3.25751    0.995653  0.00409851
3.27043    0.996836  0.00391329
3.28336    0.994537  0.00456108
3.29629    0.994794  0.00411905
3.30921    0.994086  0.00427372
3.32214    0.995555  0.00351051
3.33506    0.996673  0.00303464
3.34799    0.996884  0.00319572
3.36092    0.999409  0.00313895
3.37384    0.992425  0.00334527
3.38677     0.99311  0.00305814
3.3997     0.99268  0.00294789
3.41262    0.993003   0.0030074
3.42555    0.993315  0.00302585
3.43848    0.992811  0.00344566
3.4514    0.994798  0.00333353
3.46433    0.993544  0.00361409
3.47726    0.991503  0.00295506
3.49018    0.991867  0.00357424
3.50311    0.992314  0.00375548
3.51604    0.989248  0.00328402
3.52896    0.988757  0.00305466
3.54189    0.988608  0.00341545
3.55482    0.993243  0.00289002
3.56774    0.991066  0.00323025
3.58067    0.990203  0.00275603
3.5936    0.985869  0.00308747
3.60652    0.988321  0.00343297
3.61945    0.990967  0.00364896
3.63238    0.989718  0.00355176
3.6453    0.988848  0.00334743
3.65823     0.98998  0.00311029
3.67116    0.988524  0.00278887
3.68408    0.988073  0.00345277
3.69701    0.986947  0.00360739
3.70994     0.98914  0.00389406
3.72286    0.986951  0.00322336
3.73579    0.984755  0.00322314
3.74872    0.986842  0.00359274
3.76164      0.9861  0.00362219
3.77457    0.985863  0.00374118
3.7875     0.98628  0.00337773
3.80042    0.988704  0.00291531
3.81335    0.988432  0.00355128
3.82628    0.986264  0.00371001
3.8392    0.986089  0.00380675
3.85213    0.987505   0.0034544
3.86506    0.983895  0.00380291
3.87798    0.985518  0.00303943
3.89091    0.987913  0.00364174
3.90384    0.987849  0.00298385
3.91676    0.987501  0.00331356
3.92969    0.987472  0.00322495
3.94262    0.988138     0.00308
3.95554    0.988778  0.00294926
3.96847    0.988608  0.00325952
3.9814    0.989233  0.00308753
3.99432    0.989511  0.00262875
4.00725    0.988801  0.00296518
4.02018    0.989341  0.00275784
4.0331     0.98682  0.00261394
4.04603    0.987457   0.0028587
4.05895    0.986903  0.00234817
4.07188    0.986359  0.00253936
4.08481    0.989633  0.00304777
4.09773    0.988013  0.00308041
4.11066    0.986881  0.00240396
4.12359    0.988688  0.00270938
4.13651    0.987119  0.00271014
4.14944    0.987657  0.00271622
4.16237    0.986113  0.00308257
4.17529     0.98832   0.0026823
4.18822    0.988606  0.00257622
4.20115    0.987985   0.0024225
4.21407    0.987746  0.00226703
4.227    0.990335  0.00226124
4.23993    0.986691  0.00214987
4.25285    0.985696  0.00216086
4.26578    0.986819  0.00245628
4.27871    0.984453  0.00226338
4.29163    0.985749  0.00248044
4.30456     0.98563  0.00268635
4.31749    0.985001  0.00259193
4.33041    0.985147  0.00173438
4.34334     0.98721  0.00245479
4.35627    0.985918  0.00251077
4.36919    0.984672  0.00274315
4.38212     0.98354  0.00228783
4.39505    0.983894  0.00247699
4.40797    0.985257  0.00230818
4.4209    0.986721  0.00287994
4.43383    0.983936  0.00271319
4.44675    0.984717  0.00316506
4.45968    0.986265   0.0027794
4.47261     0.98532  0.00248571
4.48553    0.985525  0.00216623
4.49846     0.98697  0.00220098
4.51139    0.985633  0.00207785
4.52431     0.98415  0.00166577
4.53724    0.983465  0.00233847
4.55017    0.983165  0.00206533
4.56309    0.983348  0.00199188
4.57602    0.982646  0.00178034
4.58895    0.983066  0.00187468
4.60187    0.986349  0.00252238
4.6148    0.985964  0.00289841
4.62773    0.986803  0.00262317
4.64065    0.987247  0.00249004
4.65358    0.988541  0.00227845
4.66651    0.985572  0.00253945
4.67943    0.988163  0.00215028
4.69236    0.985395  0.00200495
4.70529    0.985793   0.0021382
4.71821    0.986992  0.00190737
4.73114    0.986706  0.00198257
4.74407    0.987993  0.00237589
4.75699    0.985305  0.00195874
4.76992    0.986254  0.00203116
4.78285    0.986565  0.00204955
4.79577    0.984897  0.00193855
4.8087    0.985527  0.00210055
4.82162    0.983284  0.00226606
4.83455    0.984208  0.00213243
4.84748    0.984893  0.00225546
4.8604     0.98464  0.00173682
4.87333    0.983186  0.00196274
4.88626    0.981923  0.00164829
4.89918    0.983764  0.00213085
4.91211    0.983066  0.00240288
4.92504    0.983063  0.00200776
4.93796    0.983017  0.00214879
4.95089    0.981427  0.00197203
4.96382    0.983285  0.00192651
4.97674    0.983125  0.00208369
4.98967    0.984723  0.00198077
5.0026    0.983981  0.00221626
5.01552    0.982871  0.00187405
5.02845    0.984878  0.00192145
5.04138    0.986599   0.0022149
5.0543    0.987369  0.00194707
5.06723    0.985016  0.00206811
5.08016    0.986188  0.00221934
5.09308    0.987144  0.00181174
5.10601     0.98557  0.00258774
5.11894    0.987452  0.00223739
5.13186    0.986403  0.00218477
5.14479    0.985809  0.00204454
5.15772    0.984467  0.00199131
5.17064    0.986825  0.00250622
5.18357    0.986919  0.00247513
5.1965    0.988182  0.00252821
5.20942    0.987791  0.00232488
5.22235    0.986105  0.00251493
5.23528     0.98729  0.00245225
5.2482    0.987793  0.00232165
5.26113    0.987895  0.00169273
5.27406    0.987503  0.00213483
5.28698      0.9881  0.00178267
5.29991    0.989001  0.00161661
5.31284    0.989558  0.00202367
5.32576    0.989523  0.00190635
5.33869    0.988885  0.00214003
5.35162    0.987233  0.00203997
5.36454    0.986419  0.00150998
5.37747     0.98579  0.00162292
5.3904    0.986157  0.00209555
5.40332    0.986776  0.00184172
5.41625    0.986352  0.00203394
5.42918    0.987717  0.00184226
5.4421    0.984906  0.00195892
5.45503    0.984409  0.00194609
5.46796    0.984684  0.00199936
5.48088    0.987006  0.00214322
5.49381     0.98794  0.00205414
5.50674    0.987333  0.00167567
5.51966    0.985603  0.00175096
5.53259    0.985966  0.00170432
5.54551    0.985041  0.00180781
5.55844    0.983759  0.00205616
5.57137    0.984719  0.00211068
5.58429    0.986089  0.00198317
5.59722    0.984894  0.00192402
5.61015    0.984238  0.00170949
5.62307    0.985213  0.00180478
5.636    0.986634  0.00244939
5.64893    0.987096  0.00191235
5.66185    0.985379  0.00194278
5.67478      0.9861  0.00222671
5.68771    0.986337  0.00211159
5.70063    0.985802  0.00214138
5.71356    0.984006  0.00211222
5.72649    0.984178  0.00175819
5.73941    0.985107  0.00187973
5.75234    0.985969  0.00226847
5.76527    0.986035  0.00211211
5.77819      0.9852  0.00229445
5.79112    0.985572  0.00194529
5.80405    0.986575  0.00209929
5.81697    0.987241  0.00194036
5.8299    0.987548  0.00171577
5.84283    0.988452     0.00186
5.85575    0.987441  0.00145542
5.86868    0.987065  0.00154281
5.88161    0.985188  0.00162222
5.89453    0.986898  0.00154011
5.90746     0.98731   0.0017151
5.92039    0.985519  0.00175773
5.93331    0.985348  0.00141566
5.94624    0.982679  0.00135333
5.95917    0.982592  0.00134128
5.97209    0.983738  0.00148799
5.98502    0.983941  0.00158622
5.99795    0.983797  0.00174273
6.01087    0.984739  0.00191034
6.0238    0.986837  0.00183991
6.03673    0.986342   0.0019013
6.04965    0.985483  0.00163345
6.06258    0.985907  0.00153918
6.07551    0.985915  0.00198025
6.08843    0.985322  0.00198028
6.10136    0.985149  0.00155372
6.11429    0.983528   0.0018793
6.12721    0.983945  0.00166185
6.14014    0.982893  0.00184885
6.15307    0.984715  0.00143451
6.16599    0.984827  0.00165345
6.17892    0.984769  0.00213198
6.19185    0.983608  0.00162544
6.20477    0.983729  0.00162709
6.2177    0.982718  0.00164034
6.23063     0.98234  0.00176072
6.24355    0.982268  0.00138833
6.25648    0.982173  0.00133035
6.2694    0.983088  0.00151362
6.28233    0.983704  0.00122516
6.29526    0.983981   0.0016753
6.30818    0.984794  0.00163855
6.32111    0.984427   0.0013732
6.33404    0.984682  0.00129212
6.34696    0.985174  0.00130394
6.35989    0.983973  0.00139359
6.37282    0.984861  0.00118966
6.38574    0.985847  0.00135022
6.39867    0.985746  0.00145375
6.4116    0.986135  0.00149647
6.42452    0.985513 0.000954432
6.43745    0.987109  0.00105258
6.45038    0.987043  0.00120603
