0           0           0
0.0129266           0           0
0.0258532           0           0
0.0387798           0           0
0.0517064           0           0
0.064633           0           0
0.0775596           0           0
0.0904863           0           0
0.103413           0           0
0.116339           0           0
0.129266           0           0
0.142193           0           0
0.155119           0           0
0.168046           0           0
0.180973           0           0
0.193899           0           0
0.206826           0           0
0.219752           0           0
0.232679           0           0
0.245606           0           0
0.258532           0           0
0.271459           0           0
0.284385           0           0
0.297312           0           0
0.310239           0           0
0.323165           0           0
0.336092           0           0
0.349018           0           0
0.361945           0           0
0.374872           0           0
0.387798           0           0
0.400725           0           0
0.413651           0           0
0.426578           0           0
0.439505           0           0
0.452431           0           0
0.465358           0           0
0.478285           0           0
0.491211           0           0
0.504138           0           0
0.517064           0           0
0.529991           0           0
0.542918           0           0
0.555844           0           0
0.568771           0           0
0.581697           0           0
0.594624           0           0
0.607551           0           0
0.620477           0           0
0.633404           0           0
0.64633           0           0
0.659257           0           0
0.672184           0           0
0.68511           0           0
0.698037           0           0
0.710963           0           0
0.72389           0           0
0.736817           0           0
0.749743           0           0
0.76267           0           0
0.775596           0           0
0.788523           0           0
0.80145           0           0
0.814376           0           0
0.827303           0           0
0.84023           0           0
0.853156           0           0
0.866083 8.98418e-05  3.7284e-05
0.879009 0.000508888 9.39468e-05
0.891936  0.00346044 0.000213155
0.904863   0.0136715 0.000595353
0.917789   0.0416235 0.000716294
0.930716    0.101838  0.00132316
0.943642    0.202225  0.00130588
0.956569    0.362148  0.00290721
0.969496     0.55448  0.00254424
0.982422    0.789752  0.00415878
0.995349       1.061  0.00445475
1.00828     1.31871  0.00594688
1.0212     1.55046  0.00538149
1.03413     1.75375  0.00962545
1.04706     1.91801  0.00798797
1.05998     2.06425  0.00843763
1.07291      2.1713  0.00815575
1.08584      2.2356  0.00807098
1.09876     2.27284  0.00663044
1.11169     2.29767  0.00662912
1.12461     2.29363  0.00943691
1.13754     2.24926  0.00865898
1.15047     2.22043  0.00678772
1.16339     2.17872  0.00753414
1.17632      2.1346  0.00755111
1.18925     2.09889  0.00689134
1.20217     2.04192  0.00563492
1.2151     1.98498  0.00632163
1.22803     1.92359  0.00625087
1.24095     1.88064  0.00819827
1.25388     1.84195  0.00469889
1.26681     1.78047   0.0064536
1.27973     1.73758  0.00541042
1.29266     1.68737  0.00609862
1.30559     1.64624  0.00436944
1.31851     1.61871  0.00514529
1.33144     1.58466  0.00398617
1.34437     1.55157   0.0040917
1.35729     1.50766  0.00535904
1.37022     1.48106  0.00542542
1.38315     1.44108  0.00451564
1.39607     1.42404  0.00378663
1.409     1.40235  0.00372472
1.42193      1.3788  0.00487149
1.43485     1.35491   0.0038421
1.44778     1.33151  0.00465596
1.46071     1.31944  0.00463394
1.47363     1.29781  0.00345088
1.48656     1.28154  0.00393872
1.49949     1.25912  0.00355347
1.51241     1.24514  0.00386953
1.52534     1.24048  0.00426398
1.53827     1.22611  0.00422107
1.55119     1.21247  0.00279931
1.56412     1.19856  0.00333682
1.57705     1.18575  0.00317486
1.58997     1.18506  0.00428025
1.6029     1.16642  0.00382711
1.61583     1.15931  0.00293561
1.62875     1.15369  0.00189717
1.64168     1.14125  0.00279085
1.65461     1.13481   0.0032405
1.66753     1.12574  0.00230978
1.68046     1.12165  0.00318118
1.69339     1.11993  0.00276785
1.70631     1.10952  0.00272038
1.71924     1.10807  0.00303741
1.73217     1.09868  0.00231916
1.74509     1.09714  0.00264327
1.75802     1.09777  0.00304587
1.77095     1.09037  0.00216517
1.78387     1.08709  0.00246181
1.7968     1.08415  0.00259373
1.80973     1.08275  0.00230216
1.82265     1.07818  0.00268592
1.83558     1.07655  0.00202536
1.8485     1.07265  0.00297961
1.86143     1.07233  0.00250568
1.87436     1.07059  0.00277257
1.88728     1.06828  0.00210012
1.90021      1.0675  0.00258199
1.91314     1.06159  0.00242647
1.92606     1.06512  0.00253918
1.93899     1.06302   0.0022817
1.95192     1.06219  0.00318371
1.96484     1.06214   0.0025658
1.97777      1.0574  0.00185672
1.9907      1.0583  0.00182056
2.00362     1.05956  0.00216484
2.01655     1.05605  0.00299344
2.02948     1.06211  0.00259572
2.0424     1.05552  0.00225682
2.05533     1.05715  0.00213714
2.06826     1.05815  0.00169328
2.08118     1.05375  0.00238478
2.09411     1.05609  0.00205367
2.10704     1.05398  0.00235198
2.11996     1.05567  0.00185561
2.13289     1.05478  0.00277287
2.14582      1.0534  0.00236491
2.15874      1.0524  0.00230819
2.17167      1.0523  0.00233778
2.1846     1.05353   0.0020222
2.19752     1.05063  0.00185067
2.21045      1.0506  0.00209558
2.22338     1.05126  0.00176983
2.2363     1.04427  0.00296374
2.24923     1.04428  0.00194819
2.26216     1.04454  0.00212573
2.27508     1.04282  0.00235409
2.28801     1.04043  0.00200269
2.30094     1.04058  0.00233955
2.31386     1.04347  0.00198045
2.32679     1.03723  0.00170452
2.33972     1.03952  0.00208792
2.35264     1.03746  0.00202217
2.36557      1.0336  0.00223065
2.3785      1.0366  0.00198546
2.39142     1.03326  0.00218649
2.40435     1.03046  0.00208654
2.41728     1.03336   0.0018409
2.4302      1.0321  0.00169659
2.44313     1.02871  0.00194877
2.45606     1.02573  0.00164752
2.46898     1.03144  0.00144888
2.48191     1.02782  0.00193723
2.49484      1.0215   0.0018427
2.50776     1.02629  0.00190075
2.52069     1.02138  0.00185971
2.53362      1.0193  0.00181385
2.54654     1.02197  0.00181213
2.55947     1.02208   0.0020314
2.5724     1.01848  0.00163983
2.58532     1.01788  0.00107704
2.59825     1.01537  0.00135503
2.61117     1.01892  0.00178725
2.6241     1.01609  0.00167552
2.63703     1.01692  0.00176854
2.64995     1.01487   0.0013299
2.66288     1.01348  0.00155082
2.67581     1.01472   0.0019137
2.68873     1.01084  0.00159638
2.70166     1.01039  0.00194702
2.71459     1.01467  0.00147218
2.72751     1.01124  0.00123634
2.74044     1.01278  0.00176694
2.75337     1.01119  0.00151439
2.76629     1.00651  0.00155878
2.77922     1.00805   0.0015714
2.79215     1.00718  0.00173979
2.80507     1.00514  0.00170214
2.818     1.00802  0.00191148
2.83093     1.00661  0.00178829
2.84385     1.00809  0.00165512
2.85678     1.00528  0.00134605
2.86971       1.006  0.00153661
2.88263     1.00576  0.00144268
