           1     1.76718     1.76718           0
           2     1.76712     1.76715 1.98529e-05
           3     1.76709     1.76713 2.08427e-05
           4     1.76697     1.76709 3.74161e-05
           5     1.76715      1.7671 3.16713e-05
           6     1.76711      1.7671 2.63989e-05
           7     1.76719     1.76712 2.56733e-05
           8     1.76711     1.76712 2.24844e-05
           9     1.76709     1.76711 2.01506e-05
          10     1.76711     1.76711 1.81395e-05
          11     1.76712     1.76711 1.65288e-05
          12     1.76719     1.76712 1.64583e-05
          13     1.76687      1.7671 2.39688e-05
          14     1.76722     1.76711 2.36806e-05
          15     1.76708     1.76711 2.21914e-05
          16     1.76701      1.7671 2.15524e-05
          17     1.76711      1.7671 2.02907e-05
          18     1.76723     1.76711  2.0307e-05
          19      1.7672     1.76711 1.97673e-05
          20     1.76717     1.76712 1.89697e-05
