           1     2.05313     2.05313           0
           2     2.17201     2.11257   0.0420314
           3     2.14915     2.12476   0.0297371
           4     2.17902     2.13833   0.0252076
           5     2.11192     2.13305    0.020712
           6     2.11625     2.13025    0.017448
           7       2.126     2.12964    0.014966
           8     2.12799     2.12943   0.0130967
           9     2.13237     2.12976   0.0116455
          10     2.12501     2.12929   0.0104906
          11     2.13844     2.13012  0.00956988
          12     2.15135     2.13189  0.00893441
          13     2.18487     2.13596  0.00912959
          14     2.07613     2.13169  0.00942471
          15     2.12368     2.13116  0.00881151
          16     2.15873     2.13288  0.00842768
          17     2.11218     2.13166  0.00801944
          18     2.11361     2.13066  0.00763639
          19     2.09128     2.12859  0.00751048
          20     2.10146     2.12723  0.00725637
